Route_ID,User_ID,Sequence,Total_Duration,Total_Cost,Weather,Traffic_Level,Crowd_Density,Event_Impact,Optimal_Route_Preference,Satisfaction_Score,Age,Gender,Nationality,Travel_Companions,Budget_Category,Preferred_Theme,Preferred_Transport,Number_of_Stops,Traffic_Level_Score,Crowd_Density_Score,Budget_Level_Score,Total_Duration_Normalized,Total_Cost_Normalized,Age_Normalized,Number_of_Stops_Normalized
828,196,49->7->6->38,422,6316,Sunny,High,Medium,Festival,6->7->38->49,3,32,Other,USA,Group,Low,Nature,Car,4,2,1,0,0.6291666666666667,0.612580339268781,0.2692307692307693,0.25
829,146,13->43->25->3,596,6104,Rainy,High,High,None,3->13->25->43,1,21,Female,USA,Solo,Medium,Food,Bus,4,2,2,1,0.9916666666666667,0.5902433884732905,0.05769230769230771,0.25
830,79,44->26->25->32->24,381,9509,Cloudy,High,High,Holiday,24->25->26->32->44,2,20,Male,France,Friends,Low,Adventure,Taxi,5,2,2,0,0.54375,0.9490043198819934,0.03846153846153849,0.5
831,166,16->19->5,249,2551,Sunny,Low,High,None,5->16->19,4,44,Male,Germany,Solo,Medium,Relaxation,Train,3,0,2,1,0.26875000000000004,0.21588873669792433,0.5000000000000001,0.0
832,53,17->36->37->16,474,2987,Rainy,Low,Low,Festival,16->17->36->37,4,55,Female,USA,Group,High,Relaxation,Walk,4,0,0,2,0.7374999999999999,0.2618269939943104,0.7115384615384616,0.25
833,68,11->1->8,211,3543,Cloudy,Low,High,Holiday,1->8->11,4,70,Other,France,Friends,Medium,Nature,Car,3,0,2,1,0.18958333333333333,0.3204088083447476,1.0,0.0
834,68,35->50->2->21,418,8593,Rainy,High,High,Holiday,2->21->35->50,3,70,Other,France,Friends,Medium,Nature,Car,4,2,2,1,0.6208333333333333,0.8524918343694026,1.0,0.25
835,23,34->4->42->8->18->35,506,2656,Sunny,Low,Medium,None,4->8->18->34->35->42,2,61,Other,USA,Family,Low,Relaxation,Taxi,6,0,1,0,0.8041666666666667,0.22695184912021912,0.826923076923077,0.75
836,194,36->2->11,490,7848,Cloudy,High,High,None,2->11->36,1,50,Male,Japan,Family,Medium,Shopping,Walk,3,2,2,1,0.7708333333333333,0.7739964176588346,0.6153846153846154,0.0
837,147,4->26->41->49->31,368,5481,Rainy,Low,Low,None,4->26->31->41->49,5,19,Other,Japan,Friends,High,Nature,Walk,5,0,0,2,0.5166666666666666,0.5246022547676746,0.019230769230769273,0.5
838,184,47->22->42->36->44,242,1088,Cloudy,Low,Low,Festival,22->36->42->44->47,1,69,Male,Germany,Family,Low,Relaxation,Bike,5,0,0,0,0.25416666666666665,0.06174270361395005,0.980769230769231,0.5
839,68,41->4->46->39->47->7->2,465,8270,Rainy,Low,Medium,Holiday,2->4->7->39->41->46->47,2,70,Other,France,Friends,Medium,Nature,Car,7,0,1,1,0.71875,0.8184595932989147,1.0,1.0
840,200,41->35->7->48->6,207,4051,Cloudy,Medium,Low,Festival,6->7->35->41->48,4,23,Female,India,Group,High,Food,Bus,5,1,0,2,0.18124999999999997,0.37393319987356444,0.0961538461538462,0.5
841,15,47->34->15->25->26->10,380,3022,Rainy,High,High,Festival,10->15->25->26->34->47,4,52,Male,Germany,Friends,Medium,Relaxation,Train,6,2,2,1,0.5416666666666666,0.26551469813507533,0.6538461538461539,0.75
842,57,46->10->37->25->20,276,2475,Rainy,Low,Medium,Festival,10->20->25->37->46,3,46,Male,Japan,Family,Low,Nature,Bike,5,0,1,0,0.32499999999999996,0.2078811505636919,0.5384615384615385,0.5
843,146,12->21->22->25->26->48,593,798,Sunny,High,Low,Festival,12->21->22->25->26->48,2,21,Female,USA,Solo,Medium,Food,Bus,6,2,0,1,0.9854166666666666,0.0311874407333263,0.05769230769230771,0.75
844,22,16->38->10->29->22,363,5839,Snowy,High,High,Holiday,10->16->22->29->38,5,65,Male,India,Friends,High,Adventure,Taxi,5,2,2,2,0.50625,0.5623221999789274,0.9038461538461539,0.5
845,155,41->40->49->30,203,6507,Snowy,Low,High,None,30->40->41->49,5,30,Other,Germany,Friends,Low,Cultural,Bike,4,0,2,0,0.17291666666666666,0.6327046675798125,0.23076923076923084,0.25
846,93,36->10->38->35->29->27,193,5237,Cloudy,Medium,High,None,10->27->29->35->36->38,2,43,Female,Japan,Solo,High,Food,Bike,6,1,2,2,0.15208333333333335,0.4988936887577705,0.48076923076923084,0.75
847,159,32->8->22->41,124,7927,Cloudy,Low,Low,None,8->22->32->41,5,44,Female,UK,Group,Medium,Cultural,Bike,4,0,0,1,0.008333333333333304,0.7823200927194184,0.5000000000000001,0.25
848,6,45->34->17->41->19->2->25,466,8606,Sunny,Medium,Low,Festival,2->17->19->25->34->41->45,2,36,Female,UK,Group,Low,Adventure,Bus,7,1,0,0,0.7208333333333333,0.8538615530502581,0.34615384615384615,1.0
849,29,4->37->12->38->7,127,7580,Cloudy,High,Medium,Holiday,4->7->12->37->38,2,40,Other,China,Friends,Medium,Cultural,Taxi,5,2,1,1,0.014583333333333337,0.7457591402381203,0.42307692307692313,0.5
850,147,21->14->27->50,257,5182,Rainy,High,Low,Festival,14->21->27->50,5,19,Other,Japan,Friends,High,Nature,Walk,4,2,0,2,0.28541666666666665,0.493098725107997,0.019230769230769273,0.25
851,128,32->39->7->48->2->18,166,9606,Cloudy,Medium,High,Festival,2->7->18->32->39->48,5,66,Male,UK,Family,Medium,Nature,Train,6,1,2,1,0.09583333333333333,0.959224528500685,0.9230769230769232,0.75
852,36,23->24->49->29->36,363,5903,Rainy,Medium,High,Festival,23->24->29->36->49,4,56,Male,Japan,Group,High,Adventure,Train,5,1,2,2,0.50625,0.5690654304077547,0.730769230769231,0.5
853,110,15->44->33->34->46,566,3300,Cloudy,Low,Low,None,15->33->34->44->46,3,45,Other,Germany,Friends,Low,Food,Car,5,0,0,0,0.9291666666666667,0.294805605310294,0.5192307692307693,0.5
854,95,38->20->22->45->32->28,377,5864,Sunny,Low,Low,Festival,20->22->28->32->38->45,4,42,Male,Japan,Family,Medium,Food,Bike,6,0,0,1,0.5354166666666667,0.564956274365188,0.46153846153846156,0.75
855,84,5->49->14->19->41,422,5485,Cloudy,Medium,Low,Festival,5->14->19->41->49,4,61,Male,UK,Friends,High,Food,Walk,5,1,0,2,0.6291666666666667,0.5250237066694764,0.826923076923077,0.5
856,151,42->16->20,205,557,Cloudy,Medium,Low,Festival,16->20->42,4,36,Male,France,Friends,High,Relaxation,Train,3,1,0,2,0.17708333333333331,0.005794963649773464,0.34615384615384615,0.0
857,172,17->21->4->46->47,482,4590,Rainy,High,High,Festival,4->17->21->46->47,4,54,Other,China,Group,Low,Relaxation,Bike,5,2,2,0,0.7541666666666667,0.4307238436413444,0.6923076923076924,0.5
858,21,1->31->36,310,3375,Sunny,High,High,Festival,1->31->36,1,32,Male,Japan,Friends,Low,Nature,Bus,3,2,2,0,0.39583333333333337,0.30270782846907596,0.2692307692307693,0.0
859,177,27->2->47->12->41->36->19,164,6407,Rainy,High,Medium,Festival,2->12->19->27->36->41->47,2,57,Other,USA,Group,Low,Nature,Walk,7,2,1,0,0.09166666666666667,0.6221683700347698,0.7500000000000001,1.0
860,26,26->34->17->19,279,7666,Sunny,Low,Medium,None,17->19->26->34,3,57,Other,China,Family,High,Nature,Bus,4,0,1,2,0.33125000000000004,0.754820356126857,0.7500000000000001,0.25
861,17,23->17->29->42,444,6152,Snowy,Medium,Medium,Holiday,17->23->29->42,1,57,Male,UK,Group,Medium,Shopping,Taxi,4,1,1,1,0.6749999999999999,0.595300811294911,0.7500000000000001,0.25
862,161,37->36->29,148,3729,Snowy,Low,Low,Festival,29->36->37,3,25,Male,China,Solo,Medium,Shopping,Car,3,0,0,1,0.05833333333333335,0.34000632177852697,0.13461538461538464,0.0
863,183,36->2->45->27,348,9626,Cloudy,High,Low,None,2->27->36->45,5,59,Female,Germany,Solo,Low,Nature,Train,4,2,0,0,0.475,0.9613317880096933,0.7884615384615384,0.25
864,188,41->13->45->9->29->7->12,596,8396,Snowy,Low,Low,Holiday,7->9->12->13->29->41->45,4,20,Other,India,Group,Medium,Nature,Train,7,0,0,1,0.9916666666666667,0.8317353282056685,0.03846153846153849,1.0
865,84,22->11->39->15->20,505,4019,Sunny,Medium,High,Festival,11->15->20->22->39,5,61,Male,UK,Friends,High,Food,Walk,5,1,2,2,0.8020833333333333,0.3705615846591508,0.826923076923077,0.5
866,40,18->20->19->42->21->27->39,208,8897,Sunny,High,Low,None,18->19->20->21->27->39->42,3,28,Male,USA,Solo,Medium,Shopping,Bike,7,2,0,1,0.18333333333333335,0.8845221789063323,0.1923076923076924,1.0
867,169,50->27->19,230,3638,Rainy,High,Medium,Festival,19->27->50,4,45,Other,France,Friends,High,Adventure,Taxi,3,2,1,2,0.22916666666666669,0.33041829101253817,0.5192307692307693,0.0
868,25,23->43->39->18->42,364,5945,Rainy,High,Medium,None,18->23->39->42->43,2,58,Female,Germany,Family,Medium,Adventure,Bike,5,2,1,1,0.5083333333333333,0.5734906753766726,0.7692307692307693,0.5
869,138,15->33->14,258,6291,Sunny,Medium,High,Holiday,14->15->33,1,36,Other,France,Solo,High,Adventure,Car,3,1,2,2,0.2875,0.6099462648825202,0.34615384615384615,0.0
870,77,45->21->46->14,242,1992,Sunny,Medium,Medium,Festival,14->21->45->46,1,27,Other,UK,Friends,Low,Shopping,Bike,4,1,1,0,0.25416666666666665,0.15699083342113582,0.17307692307692313,0.25
871,64,43->40->47->15->20,384,8619,Sunny,Low,High,Festival,15->20->40->43->47,2,25,Female,China,Group,Low,Nature,Bus,5,0,2,0,0.55,0.8552312717311137,0.13461538461538464,0.5
872,109,27->23->32,179,1291,Cloudy,High,High,Festival,23->27->32,3,40,Male,USA,Family,Low,Food,Car,3,2,2,0,0.12291666666666667,0.08313138763038669,0.42307692307692313,0.0
873,139,5->17->12->29->40,168,8094,Cloudy,High,High,Festival,5->12->17->29->40,1,67,Female,India,Solo,High,Relaxation,Train,5,2,2,2,0.09999999999999998,0.7999157096196396,0.9423076923076924,0.5
874,117,8->45->25->10->42->37->32,523,5583,Cloudy,High,High,None,8->10->25->32->37->42->45,2,26,Female,USA,Friends,Low,Food,Walk,7,2,2,0,0.8395833333333333,0.5353492782636182,0.15384615384615385,1.0
875,187,3->27->14,233,8772,Snowy,Low,High,Festival,3->14->27,5,18,Male,UK,Group,Medium,Shopping,Bus,3,0,2,1,0.23541666666666666,0.871351806975029,0.0,0.0
876,140,5->25->11->40->48->23,182,4567,Sunny,Low,Medium,Holiday,5->11->23->25->40->48,4,54,Other,China,Solo,High,Food,Bike,6,0,1,2,0.12916666666666665,0.42830049520598457,0.6923076923076924,0.75
877,167,10->28->29->41->49->40->17,218,5794,Rainy,High,High,Festival,10->17->28->29->40->41->49,4,18,Other,China,Friends,Low,Nature,Car,7,2,2,0,0.20416666666666666,0.5575808660836582,0.0,1.0
878,151,38->13->23->46->18->36,337,7396,Rainy,Medium,Medium,None,13->18->23->36->38->46,4,36,Male,France,Friends,High,Relaxation,Train,6,1,1,2,0.4520833333333333,0.7263723527552418,0.34615384615384615,0.75
879,70,43->29->35->30->17->11->44,595,9016,Cloudy,Medium,High,None,11->17->29->30->35->43->44,3,54,Other,USA,Friends,Medium,Shopping,Bike,7,1,2,1,0.9895833333333333,0.8970603729849331,0.6923076923076924,1.0
880,81,4->11->40->30,472,7176,Rainy,High,Low,Holiday,4->11->30->40,1,64,Female,France,Group,High,Adventure,Train,4,2,0,2,0.7333333333333333,0.7031924981561479,0.8846153846153847,0.25
881,155,50->43->39->12->3,200,1127,Rainy,High,High,Festival,3->12->39->43->50,1,30,Other,Germany,Friends,Low,Cultural,Bike,5,2,2,0,0.16666666666666669,0.0658518596565167,0.23076923076923084,0.5
882,173,28->3->27->37->13,363,7749,Rainy,Low,High,None,3->13->27->28->37,1,70,Male,China,Solo,Medium,Food,Bike,5,0,2,1,0.50625,0.7635654830892424,1.0,0.5
883,7,21->7->28->45,317,9507,Rainy,High,Medium,None,7->21->28->45,5,28,Female,Germany,Family,High,Adventure,Car,4,2,1,2,0.41041666666666665,0.9487935939310926,0.1923076923076924,0.25
884,191,12->14->4->26->25,378,7606,Rainy,Medium,Low,None,4->12->14->25->26,5,51,Male,Germany,Friends,High,Food,Train,5,1,0,2,0.5375,0.7484985775998314,0.6346153846153847,0.5
885,8,13->25->6,323,9417,Rainy,Low,High,Festival,6->13->25,4,24,Female,USA,Family,Low,Adventure,Walk,3,0,2,0,0.4229166666666666,0.9393109261405542,0.11538461538461542,0.0
886,114,7->3->8->18->29->23->30,587,1532,Sunny,High,High,Festival,3->7->8->18->23->29->30,2,19,Female,China,Family,High,Cultural,Taxi,7,2,2,2,0.9729166666666667,0.10852386471393952,0.019230769230769273,1.0
887,25,8->27->44->42->39->50,402,1295,Cloudy,Medium,High,None,8->27->39->42->44->50,3,58,Female,Germany,Family,Medium,Adventure,Bike,6,1,2,1,0.5875,0.0835528395321884,0.7692307692307693,0.75
888,19,13->44->3->4,351,1226,Rainy,High,Medium,Holiday,3->4->13->44,3,32,Male,UK,Family,High,Nature,Train,4,2,1,2,0.48124999999999996,0.07628279422610895,0.2692307692307693,0.25
889,131,29->39->14->18->36,497,3671,Cloudy,Medium,Low,Festival,14->18->29->36->39,3,41,Female,China,Group,High,Cultural,Car,5,1,0,2,0.7854166666666667,0.3338952692024023,0.4423076923076924,0.5
890,147,26->47->16->15->22->1->14,403,843,Sunny,Low,Low,None,1->14->15->16->22->26->47,2,19,Other,Japan,Friends,High,Nature,Walk,7,0,0,2,0.5895833333333333,0.035928774628595506,0.019230769230769273,1.0
891,197,8->30->46->14->28,458,9611,Rainy,Medium,Medium,None,8->14->28->30->46,2,23,Male,India,Group,High,Food,Walk,5,1,1,2,0.7041666666666666,0.9597513433779369,0.0961538461538462,0.5
892,39,7->23->36->21,328,3055,Snowy,Low,Low,Festival,7->21->23->36,3,51,Female,India,Group,Low,Nature,Car,4,0,0,0,0.43333333333333335,0.26899167632493937,0.6346153846153847,0.25
893,28,31->17->16,169,5884,Rainy,Low,Medium,None,16->17->31,1,32,Female,China,Solo,Low,Shopping,Train,3,0,1,0,0.1020833333333333,0.5670635338741966,0.2692307692307693,0.0
894,5,5->10->48->30->46->44->24,402,5913,Cloudy,High,Medium,None,5->10->24->30->44->46->48,1,65,Other,Japan,Solo,Low,Cultural,Train,7,2,1,0,0.5875,0.570119060162259,0.9038461538461539,1.0
895,157,38->50->6->4->12->18,478,4011,Snowy,Low,Low,None,4->6->12->18->38->50,2,52,Other,Japan,Group,Low,Food,Bus,6,0,0,0,0.7458333333333333,0.3697186808555474,0.6538461538461539,0.75
896,132,38->10->48->27->42->19,542,7827,Rainy,Medium,High,None,10->19->27->38->42->48,1,29,Female,Japan,Family,Medium,Relaxation,Train,6,1,2,1,0.8791666666666667,0.7717837951743757,0.21153846153846156,0.75
897,111,11->49->28->6->30,155,4793,Snowy,High,High,Holiday,6->11->28->30->49,4,45,Female,Japan,Solo,Medium,Shopping,Car,5,2,2,1,0.07291666666666669,0.4521125276577811,0.5192307692307693,0.5
898,61,30->40->4,171,7272,Rainy,Medium,High,None,4->30->40,4,20,Male,France,Solo,Medium,Food,Taxi,3,1,2,1,0.10625000000000001,0.7133073437993889,0.03846153846153849,0.0
899,6,10->28->37,255,1481,Sunny,High,High,Festival,10->28->37,4,36,Female,UK,Group,Low,Adventure,Bus,3,2,2,0,0.28125,0.10315035296596775,0.34615384615384615,0.0
900,128,6->21->12->38->17->20,156,1302,Rainy,Medium,Medium,Festival,6->12->17->20->21->38,4,66,Male,UK,Family,Medium,Nature,Train,6,1,1,1,0.07500000000000001,0.08429038036034137,0.9230769230769232,0.75
901,6,29->14->5->1->33->48->32,284,7554,Sunny,High,Low,Holiday,1->5->14->29->32->33->48,5,36,Female,UK,Group,Low,Adventure,Bus,7,2,0,0,0.3416666666666667,0.7430197028764093,0.34615384615384615,1.0
902,131,41->49->46,494,1847,Sunny,Low,High,Holiday,41->46->49,2,41,Female,China,Group,High,Cultural,Car,3,0,2,2,0.7791666666666666,0.14171320198082393,0.4423076923076924,0.0
903,180,6->27->12->9->40->10->47,273,5316,Snowy,Medium,Medium,Festival,6->9->10->12->27->40->47,1,38,Female,France,Solo,Low,Relaxation,Train,7,1,1,0,0.31875,0.5072173638183542,0.3846153846153847,1.0
904,40,2->35->30->32,218,618,Snowy,Low,High,Holiday,2->30->32->35,1,28,Male,USA,Solo,Medium,Shopping,Bike,4,0,2,1,0.20416666666666666,0.012222105152249502,0.1923076923076924,0.25
905,71,17->42->34->38->8->35,240,6289,Sunny,Medium,High,Festival,8->17->34->35->38->42,3,41,Female,France,Family,High,Relaxation,Bus,6,1,2,2,0.25,0.6097355389316195,0.4423076923076924,0.75
906,111,38->17->31->12->29->41->28,169,7461,Snowy,High,High,Holiday,12->17->28->29->31->38->41,2,45,Female,Japan,Solo,Medium,Shopping,Car,7,2,2,1,0.1020833333333333,0.7332209461595195,0.5192307692307693,1.0
907,149,15->10->20,325,3557,Rainy,Medium,Medium,None,10->15->20,5,36,Female,China,Family,High,Food,Bus,3,1,1,2,0.42708333333333337,0.32188389000105366,0.34615384615384615,0.0
908,44,4->50->17->27->24->30->46,574,1566,Snowy,Medium,High,Holiday,4->17->24->27->30->46->50,2,43,Female,USA,Friends,High,Relaxation,Taxi,7,1,2,2,0.9458333333333333,0.11210620587925402,0.48076923076923084,1.0
909,190,34->18->31,479,2109,Rainy,Low,Low,None,18->31->34,4,35,Other,Germany,Group,High,Nature,Bus,3,0,0,2,0.7479166666666667,0.16931830154883573,0.326923076923077,0.0
910,161,40->31->35->50->24->17,543,1065,Sunny,Medium,High,None,17->24->31->35->40->50,5,25,Male,China,Solo,Medium,Shopping,Car,6,1,2,1,0.8812500000000001,0.059319355178590244,0.13461538461538464,0.75
911,105,34->15->7->50->41,394,3482,Rainy,High,High,None,7->15->34->41->50,5,65,Female,France,Solo,High,Food,Bike,5,2,2,2,0.5708333333333333,0.3139816668422716,0.9038461538461539,0.5
912,84,28->4->23->20->21->46->11,210,4910,Rainy,Medium,Low,Holiday,4->11->20->21->23->28->46,2,61,Male,UK,Friends,High,Food,Walk,7,1,0,2,0.1875,0.464439995785481,0.826923076923077,1.0
913,166,6->48->39->3,308,4123,Sunny,High,Low,Holiday,3->6->39->48,5,44,Male,Germany,Solo,Medium,Relaxation,Train,4,2,0,1,0.3916666666666666,0.38151933410599514,0.5000000000000001,0.25
914,69,26->22->44->16->21->27->11,388,8454,Snowy,High,Low,Holiday,11->16->21->22->26->27->44,3,56,Other,Japan,Family,Low,Nature,Car,7,2,0,0,0.5583333333333333,0.8378463807817933,0.730769230769231,1.0
915,143,9->8->33->50->38->40,209,4395,Sunny,Low,High,None,8->9->33->38->40->50,3,49,Male,France,Group,Medium,Nature,Car,6,0,2,1,0.18541666666666667,0.41017806342851115,0.5961538461538463,0.75
916,143,19->42->2->14->1->5->10,176,5836,Rainy,Medium,Medium,None,1->2->5->10->14->19->42,2,49,Male,France,Group,Medium,Nature,Car,7,1,1,1,0.11666666666666664,0.5620061110525761,0.5961538461538463,1.0
917,26,47->34->28->16->6->27->42,229,5785,Cloudy,High,Low,Holiday,6->16->27->28->34->42->47,4,57,Other,China,Family,High,Nature,Bus,7,2,0,2,0.2270833333333333,0.5566325993046044,0.7500000000000001,1.0
918,24,16->30->40->44,288,7346,Cloudy,Medium,Medium,None,16->30->40->44,1,67,Female,Japan,Family,Medium,Shopping,Walk,4,1,1,1,0.35,0.7211042039827205,0.9423076923076924,0.25
919,26,11->27->17->14->12,386,2811,Sunny,High,Medium,Holiday,11->12->14->17->27,1,57,Other,China,Family,High,Nature,Bus,5,2,1,2,0.5541666666666667,0.24328311031503527,0.7500000000000001,0.5
920,134,41->43->9->23->44->17,377,3378,Rainy,Medium,High,Festival,9->17->23->41->43->44,1,66,Other,USA,Group,Medium,Nature,Bus,6,1,2,1,0.5354166666666667,0.3030239173954272,0.9230769230769232,0.75
921,7,8->29->35,351,9287,Rainy,Low,Low,Holiday,8->29->35,4,28,Female,Germany,Family,High,Adventure,Car,3,0,0,2,0.48124999999999996,0.9256137393319988,0.1923076923076924,0.0
922,192,12->50->30,419,4601,Rainy,Medium,Medium,None,12->30->50,3,47,Female,India,Family,Medium,Shopping,Car,3,1,1,1,0.6229166666666667,0.4318828363712991,0.5576923076923077,0.0
923,42,8->26->35->19->29,358,9001,Rainy,Medium,Medium,None,8->19->26->29->35,1,23,Female,UK,Family,Medium,Adventure,Bus,5,1,1,1,0.49583333333333335,0.8954799283531767,0.0961538461538462,0.5
924,164,4->7->32->37->41,496,3842,Sunny,Low,Low,Holiday,4->7->32->37->41,4,66,Female,China,Family,Medium,Relaxation,Car,5,0,0,1,0.7833333333333332,0.35191233800442523,0.9230769230769232,0.5
925,58,11->44->25->35->31->23->10,559,8803,Cloudy,High,Medium,Holiday,10->11->23->25->31->35->44,5,60,Male,France,Solo,High,Relaxation,Bus,7,2,1,2,0.9145833333333333,0.8746180592139922,0.8076923076923078,1.0
926,151,47->18->21->38->49->41,341,8952,Snowy,Low,Low,None,18->21->38->41->47->49,5,36,Male,France,Friends,High,Relaxation,Train,6,0,0,2,0.4604166666666667,0.8903171425561057,0.34615384615384615,0.75
927,82,50->5->23->43->14,378,3723,Sunny,High,Low,Festival,5->14->23->43->50,5,38,Female,France,Friends,Low,Food,Bike,5,2,0,0,0.5375,0.33937414392582443,0.3846153846153847,0.5
928,126,31->20->38->45,163,9568,Sunny,Medium,Low,Festival,20->31->38->45,1,32,Male,Germany,Friends,Medium,Nature,Taxi,4,1,0,1,0.08958333333333335,0.9552207354335686,0.2692307692307693,0.25
929,13,41->22->35->8,183,8653,Rainy,High,High,Holiday,8->22->35->41,2,44,Female,France,Friends,High,Food,Bike,4,2,2,2,0.13124999999999998,0.8588136128964282,0.5000000000000001,0.25
930,27,23->37->41->35->1,233,9649,Sunny,High,Medium,Holiday,1->23->35->37->41,3,60,Female,USA,Friends,Medium,Cultural,Bike,5,2,1,1,0.23541666666666666,0.9637551364450533,0.8076923076923078,0.5
931,183,37->47->19,407,5591,Rainy,High,Medium,None,19->37->47,3,59,Female,Germany,Solo,Low,Nature,Train,3,2,1,0,0.5979166666666667,0.5361921820672216,0.7884615384615384,0.0
932,133,16->14->35->40->47,482,2444,Snowy,Low,High,Holiday,14->16->35->40->47,3,69,Male,USA,Group,Medium,Shopping,Train,5,0,2,1,0.7541666666666667,0.2046148983247287,0.980769230769231,0.5
933,138,47->30->22->7,442,9829,Cloudy,High,Medium,None,7->22->30->47,4,36,Other,France,Solo,High,Adventure,Car,4,2,1,2,0.6708333333333333,0.9827204720261301,0.34615384615384615,0.25
934,65,48->12->26,191,1287,Snowy,High,Medium,None,12->26->48,2,40,Male,USA,Solo,Low,Relaxation,Taxi,3,2,1,0,0.14791666666666664,0.08270993572858498,0.42307692307692313,0.0
935,158,23->30->5->7->12->44->4,519,1347,Rainy,Medium,High,Holiday,4->5->7->12->23->30->44,1,40,Other,India,Group,Medium,Adventure,Train,7,1,2,1,0.83125,0.08903171425561057,0.42307692307692313,1.0
936,92,43->48->30->47,514,6835,Rainy,High,Medium,Holiday,30->43->47->48,3,31,Male,Japan,Solo,Medium,Shopping,Bike,4,2,1,1,0.8208333333333333,0.6672637235275524,0.25,0.25
937,70,12->15->49->43->13->2->16,524,4723,Cloudy,Low,High,Festival,2->12->13->15->16->43->49,3,54,Other,USA,Friends,Medium,Shopping,Bike,7,0,2,1,0.8416666666666666,0.44473711937625116,0.6923076923076924,1.0
938,154,30->45->3->16->27->9,415,2929,Sunny,Medium,Medium,Festival,3->9->16->27->30->45,1,42,Other,France,Solo,Medium,Adventure,Bus,6,1,1,1,0.6145833333333334,0.25571594141818565,0.46153846153846156,0.75
939,185,17->50->18->24->46->47,195,2604,Rainy,Low,High,Festival,17->18->24->46->47->50,1,19,Female,UK,Friends,High,Relaxation,Taxi,6,0,2,2,0.15625,0.22147297439679695,0.019230769230769273,0.75
940,89,22->14->50->36->2->28,409,1699,Snowy,Low,High,Festival,2->14->22->28->36->50,4,45,Male,USA,Group,Medium,Shopping,Train,6,0,2,1,0.6020833333333333,0.12611948161416078,0.5192307692307693,0.75
